_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,farg_secim,farg_secim:confidence,hata,orig__golden,arg0,arg1,arg2,arg3,arg4,ex0,ex1,ex2,farg,farg_secim_gold,farg_secim_gold_reason,pred,pred_no,senseid,sent,sid
853879932,false,finalized,3,12/31/2015 02:36:03,ilişen,0.685,"

","",ilişen,ilişilen,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Elim çiçeklere ilişti, vazo devrildi.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: ilişti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ilişen</b>: Elim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ilişilen</b>: çiçeklere<br>",N.A,N.A,kadın,"","",iliş,1,1,Çevre masalarda daha önce görmediğim bir iki kadın gözüme ilişti . ,1386
853879933,false,finalized,3,12/30/2015 18:04:38,ilişilen,0.6498,"

","",ilişen,ilişilen,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Elim çiçeklere ilişti, vazo devrildi.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: ilişti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ilişen</b>: Elim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ilişilen</b>: çiçeklere<br>",N.A,N.A,gözüme,"","",iliş,1,1,Çevre masalarda daha önce görmediğim bir iki kadın gözüme ilişti . ,1386
853879934,false,finalized,3,1/2/2016 19:09:25,"nasıl, ne ile dolduğu",1.0,"

","",N.A,dolu duruma gelen şey,"nasıl, ne ile dolduğu",N.A,N.A,N.A,N.A,N.A,eşyasını,"","",dol,1,1,"Tam dört yıl önce , evimin tüm eşyasını kutulara doldurup bir depoya koydular . ",1387
853879935,false,finalized,3,1/1/2016 02:34:23,dolu duruma gelen şey,0.6342,"

","",N.A,dolu duruma gelen şey,"nasıl, ne ile dolduğu",N.A,N.A,N.A,N.A,N.A,kutulara,"","",dol,1,1,"Tam dört yıl önce , evimin tüm eşyasını kutulara doldurup bir depoya koydular . ",1387
853879936,false,finalized,3,12/31/2015 07:24:03,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",0.6716,"

","",bırakan yerleştiren kişi,bırakılan şey,nereye bırakıldığı,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bardağı masanın üstüne koydu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: koydu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bırakılan şey</b>: Bardağı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye bırakıldığı</b>: masanın üstüne<br>,N.A,N.A,doldurup,"","",koy,1,1,"Tam dört yıl önce , evimin tüm eşyasını kutulara doldurup bir depoya koydular . ",1387
853879937,false,finalized,3,12/29/2015 22:58:36,nereye bırakıldığı,1.0,"

","",bırakan yerleştiren kişi,bırakılan şey,nereye bırakıldığı,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bardağı masanın üstüne koydu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: koydu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bırakılan şey</b>: Bardağı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye bırakıldığı</b>: masanın üstüne<br>,N.A,N.A,depoya,"","",koy,1,1,"Tam dört yıl önce , evimin tüm eşyasını kutulara doldurup bir depoya koydular . ",1387
853879938,false,finalized,3,12/29/2015 23:18:08,yapılan,1.0,"

","",yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapılan</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,ev,"","",yap,1,1,"ev yapmak , hayatı biçimlendirmek demektir . ",1388
853879939,false,finalized,3,12/30/2015 07:12:10,"Yan cümlecik (.. olarak, ... olmak üzere vb...)",0.3554,"

","",diğer dildeki karşılık,kaynak dildeki karşılık,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bu ayrılık demek.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: demek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>diğer dildeki karşılık</b>: Bu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kaynak dildeki karşılık</b>: ayrılık<br>,N.A,N.A,yapmak,"","",de,1,3,"ev yapmak , hayatı biçimlendirmek demektir . ",1388
853879940,false,finalized,3,12/30/2015 07:09:06,"Yan cümlecik (.. olarak, ... olmak üzere vb...)",0.3554,"

","",diğer dildeki karşılık,kaynak dildeki karşılık,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bu ayrılık demek.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: demek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>diğer dildeki karşılık</b>: Bu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kaynak dildeki karşılık</b>: ayrılık<br>,N.A,N.A,biçimlendirmek,"","",de,1,3,"ev yapmak , hayatı biçimlendirmek demektir . ",1388
853879941,false,finalized,3,12/30/2015 18:40:49,nereden alındığı,0.6711,"

","",alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: çekip<br>",N.A,N.A,Onlardan,"","",al,1,1,Onlardan intikam alırım . ,1390
853879942,false,finalized,3,1/1/2016 13:52:30,alınan,0.6858,"

","",alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: çekip<br>",N.A,N.A,intikam,"","",al,1,1,Onlardan intikam alırım . ,1390
853879943,false,finalized,3,12/29/2015 23:20:01,nasıl/ne koktuğu,0.6693,"

","",N.A,kokan şey,nasıl/ne koktuğu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Deniz de bahar kokuyor, dedi.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kokuyor<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kokan şey</b>: Deniz (de)<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nasıl/ne koktuğu</b>: bahar<br>","&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Türkler dışarı, Türkler sarımsak kokuyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kokuyor<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kokan şey</b>: Türkler<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nasıl/ne koktuğu</b>: sarımsak<br>",N.A,gibi,"","",kok,1,1,Leş gibi kokuyor . ,1391
853879944,false,finalized,5,12/29/2015 20:00:57,nereye yayıldığı,1.0,"



","",yayan,yayılan şey,nereye yayıldığı,N.A,N.A,N.A,N.A,N.A,Damarlarına,"","",yay,1,3,Damarlarına bir sıcaklık yayılmıştı . ,1392
853879945,false,finalized,3,12/31/2015 01:57:06,yayılan şey,1.0,"

","",yayan,yayılan şey,nereye yayıldığı,N.A,N.A,N.A,N.A,N.A,sıcaklık,"","",yay,1,3,Damarlarına bir sıcaklık yayılmıştı . ,1392
853879946,false,finalized,3,12/30/2015 16:41:17,bıkılan şey,1.0,"

","",bıkan kimse,bıkılan şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kibrit kullanmaktan bıktığımız için bir eski çakmakla gazı yakmaktayız.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: bıktığımız<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bıkılan şey</b>: Kibrit kullanmaktan<br>,N.A,N.A,konuşmaktan,"","",bık,1,1,Duvarlarla konuşmaktan bıktım . ,1393
853879947,false,finalized,3,1/2/2016 22:15:49,"Kiminle (Kardeşimle, NATOyla, onlarla)",1.0,"

","",içen kişi/şey,içilen şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Toprak suyu içer.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: içer.<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>içen kişi/şey</b>: Toprak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>içilen şey</b>: suyu<br>,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Çeşme suyunu  içti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: içti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>içilen şey</b>: Çeşme suyunu<br>,N.A,Onunla,"","",iç,1,1,"Onunla en son içen Ceza'ydı , diyorlar . ",1395
853879948,false,finalized,3,12/29/2015 22:11:24,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",1.0,"

","",içen kişi/şey,içilen şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Toprak suyu içer.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: içer.<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>içen kişi/şey</b>: Toprak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>içilen şey</b>: suyu<br>,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Çeşme suyunu  içti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: içti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>içilen şey</b>: Çeşme suyunu<br>,N.A,son,"","",iç,1,1,"Onunla en son içen Ceza'ydı , diyorlar . ",1395
853879949,false,finalized,3,12/29/2015 14:51:52,söylenen şey,1.0,"

","",söyleyen kişi,söylenen şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,Ceza'ydı,"","",de,1,1,"Onunla en son içen Ceza'ydı , diyorlar . ",1395
853879950,false,finalized,3,1/2/2016 07:32:19,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",1.0,"

","",bakan kişi,bakılan şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hangi resmime baksam ben değilim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: baksam<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bakılan şey</b>: Hangi resmime<br>,N.A,N.A,Çaresizlikle,"","",bak,1,1,Çaresizlikle bana bakıyordu . ,1396
853879951,false,finalized,3,1/2/2016 17:08:19,bakılan şey,1.0,"

","",bakan kişi,bakılan şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hangi resmime baksam ben değilim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: baksam<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bakılan şey</b>: Hangi resmime<br>,N.A,N.A,bana,"","",bak,1,1,Çaresizlikle bana bakıyordu . ,1396
853879952,false,finalized,3,12/31/2015 11:13:04,"Kiminle (Kardeşimle, NATOyla, onlarla)",1.0,"

","",olan şey/kişi,ne/kim olduğu,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>hazır olmak, aşık olmak, emekli olmak...</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: olmak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: hazır<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: emekli<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: aşık<br>",N.A,N.A,Onunla,"","",ol,1,2,Onunla daha fazla birlikte olabilmek . ,1397
853879953,false,finalized,3,12/29/2015 18:16:25,"Miktarı (yüzde elli), (az, çok, biraz), (benden fazla) vb.",1.0,"

","",olan şey/kişi,ne/kim olduğu,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>hazır olmak, aşık olmak, emekli olmak...</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: olmak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: hazır<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: emekli<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: aşık<br>",N.A,N.A,fazla,"","",ol,1,2,Onunla daha fazla birlikte olabilmek . ,1397
853879954,false,finalized,3,1/2/2016 16:08:48,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",0.3652,"

","",olan şey/kişi,ne/kim olduğu,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>hazır olmak, aşık olmak, emekli olmak...</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: olmak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: hazır<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: emekli<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: aşık<br>",N.A,N.A,birlikte,"","",ol,1,2,Onunla daha fazla birlikte olabilmek . ,1397
853879955,false,finalized,3,12/30/2015 18:20:59,"Ne ile (uçakla, gözleriyle, çekiçle vb...)",0.3491,"

","",bakan kişi,bakılan şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hangi resmime baksam ben değilim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: baksam<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bakılan şey</b>: Hangi resmime<br>,N.A,N.A,ile,"","",bak,1,1,Gözlerinde korku ve acı ile bize bakıyordu . ,1398
853879956,false,finalized,3,12/29/2015 19:37:09,bakılan şey,1.0,"

","",bakan kişi,bakılan şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hangi resmime baksam ben değilim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: baksam<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bakılan şey</b>: Hangi resmime<br>,N.A,N.A,bize,"","",bak,1,1,Gözlerinde korku ve acı ile bize bakıyordu . ,1398
853879957,false,finalized,3,1/2/2016 23:11:58,kiminle paylaştığı,1.0,"

","",paylaşan,paylaşılan,kiminle paylaştığı,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Gima Alternatif Kanallar Pazarlama Müdürü Cüneyt Yüzak da CRM ile elde ettikleri başarıları katılımcılarla paylaştı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: paylaştı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>paylaşan</b>: Gima Alternatif Kanallar Pazarlama Müdürü Cüneyt Yüzak (da)<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>paylaşılan</b>: CRM ile elde ettikleri başarıları<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kiminle paylaştığı</b>: katılımcılarla<br>,N.A,N.A,birlikte,"","",paylaş,1,1,Anneciği ile birlikte bir bardak pekmezi paylaşmışlar . ,1399
853879958,false,finalized,3,1/2/2016 09:34:17,paylaşılan,1.0,"

","",paylaşan,paylaşılan,kiminle paylaştığı,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Gima Alternatif Kanallar Pazarlama Müdürü Cüneyt Yüzak da CRM ile elde ettikleri başarıları katılımcılarla paylaştı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: paylaştı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>paylaşan</b>: Gima Alternatif Kanallar Pazarlama Müdürü Cüneyt Yüzak (da)<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>paylaşılan</b>: CRM ile elde ettikleri başarıları<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kiminle paylaştığı</b>: katılımcılarla<br>,N.A,N.A,pekmezi,"","",paylaş,1,1,Anneciği ile birlikte bir bardak pekmezi paylaşmışlar . ,1399
853879959,false,finalized,3,1/2/2016 16:38:09,nereye/kime ulaşıldığı,1.0,"

","",ulaşan,nereye/kime ulaşıldığı,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Dökümanlara erişmek.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: erişmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye/kime ulaşıldığı</b>: Dökümanlara<br>,N.A,N.A,Ona,"","",ulaş,1,2,Ona ulaşamıyorum . ,1400
853879960,false,finalized,3,1/2/2016 18:15:03,çıkarılan,1.0,"

","",çıkaran,çıkarılan,nereden çıkarıldığı,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O uzun kınalı saçlarını tülbendinin altından çıkardı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: çıkardı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>çıkarılan</b>: O uzun kınalı saçlarını<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden çıkarıldığı</b>: tülbendinin altından<br>,N.A,N.A,olacağını,"","",çıkar,1,1,Sana olacağını nereden çıkarıyorsun ? . ,1401
853879961,false,finalized,3,12/30/2015 14:39:56,nereden çıkarıldığı,1.0,"

","",çıkaran,çıkarılan,nereden çıkarıldığı,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O uzun kınalı saçlarını tülbendinin altından çıkardı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: çıkardı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>çıkarılan</b>: O uzun kınalı saçlarını<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden çıkarıldığı</b>: tülbendinin altından<br>,N.A,N.A,nereden,"","",çıkar,1,1,Sana olacağını nereden çıkarıyorsun ? . ,1401
853879962,false,finalized,3,12/30/2015 16:38:49,savunan,0.6849,"

","",savunan,savunuluan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Reklam için oradaydım, diye kendisini savundu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: savundu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)</b>: Reklam için oradaydım, diye<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>savunuluan</b>: kendisini<br>",N.A,N.A,Milli,"","",savun,1,1,"Tasarıda Milli Savunma , Jandarma ve Sahil Gabay harcama yetkisi diğer kuruluşlardan daha yüksek belirlendi . ",1402
853879963,false,finalized,3,1/3/2016 00:26:17,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",0.6553,"

","",telefon eden,telefon edilen,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Dün akşam beni aramışsın.</i></font><br>,N.A,N.A,SON,"","",ara,1,3,EN SON ANNESİNİ ARADI . ,1403
853879964,false,finalized,3,12/30/2015 23:30:53,telefon edilen,1.0,"

","",telefon eden,telefon edilen,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Dün akşam beni aramışsın.</i></font><br>,N.A,N.A,ANNESİNİ,"","",ara,1,3,EN SON ANNESİNİ ARADI . ,1403
853879965,false,finalized,3,12/29/2015 21:58:26,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",0.6616,"

","",düşüren kişi,düşürülen şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ne ince boyunlu ilaç şişesini ne kırmızı kutuyu devirdiniz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: devirdiniz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>düşürülen şey</b>: ince boyunlu ilaç şişesini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>düşürülen şey</b>: kırmızı kutuyu<br>,N.A,N.A,Evirip,"","",devir,1,1,"Evirip , devirip , döveceğiz ... ",1404
853879966,false,finalized,3,1/2/2016 07:16:59,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",0.6521,"

","",döven kişi,dövdüğü kişi,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Harp Divanına vermeden önce, şurada kemiklerini kırıncaya kadar bir dövsem!</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dövsem<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)</b>: Harp Divanına vermeden önce<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Nerede (mahallede, konuşmasında, hayalinde)</b>: şurada<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Miktarı (yüzde elli), (az, çok, biraz), (benden fazla) vb. </b>: kemiklerini kırıncaya kadar<br>",N.A,N.A,devirip,"","",döv,1,1,"Evirip , devirip , döveceğiz ... ",1404
